,right,cam,ctm,rate,cam_time,ctm_time,overtime
464,1,0,9727,,-43411.258904218674,-43411.22018313408,1
465,1,0,8314,,-43411.258904218674,-43411.22018313408,1
466,1,169,14588,,-43411.258904218674,-43411.22018313408,1
467,1,0,8894,,-43411.258904218674,-43411.22018313408,1
468,0,514,1178,,-43411.258904218674,-43411.22018313408,1
469,1,0,13877,,-43411.258904218674,-43411.22018313408,1
470,0,0,2754,,-43411.258904218674,-43411.22018313408,1
471,1,0,10396,,-43411.258904218674,-43411.22018313408,1
472,1,269,13843,,-43411.258904218674,-43411.22018313408,1
473,1,0,3625,,-43411.258904218674,-43411.22018313408,1
474,1,0,1472,,-43411.258904218674,-43411.22018313408,1
475,1,0,12158,,-43411.258904218674,-43411.22018313408,1
476,1,0,8454,,-43411.258904218674,-43411.22018313408,1
477,0,457,3924,,-43411.258904218674,-43411.22018313408,1
478,1,0,6426,,-43411.258904218674,-43411.22018313408,1
479,1,0,4209,,-43411.258904218674,-43411.22018313408,1
480,0,0,6617,,-43411.258904218674,-43411.22018313408,1
481,1,98,14815,,-43411.258904218674,-43411.22018313408,1
482,1,206,14433,,-43411.258904218674,-43411.22018313408,1
483,0,0,8213,,-43411.258904218674,-43411.22018313408,1
484,1,145,14682,,-43411.258904218674,-43411.22018313408,1
485,0,0,5413,,-43411.258904218674,-43411.22018313408,1
486,1,260,13961,,-43411.258904218674,-43411.22018313408,1
487,1,0,12951,,-43411.258904218674,-43411.22018313408,1
488,0,0,7139,,-43411.258904218674,-43411.22018313408,1
489,1,529,818,,-43411.258904218674,-43411.22018313408,1
490,1,0,11701,,-43411.258904218674,-43411.22018313408,1
491,1,0,11013,,-43411.258904218674,-43411.22018313408,1
492,1,344,11519,,-43411.258904218674,-43411.22018313408,1
493,1,0,11838,,-43411.258904218674,-43411.22018313408,1
494,1,0,11285,,-43411.258904218674,-43411.22018313408,1
495,1,0,13745,,-43411.258904218674,-43411.22018313408,1
496,1,0,10803,,-43411.258904218674,-43411.22018313408,1
497,1,0,1778,,-43411.258904218674,-43411.22018313408,1
498,1,0,12299,,-43411.258904218674,-43411.22018313408,1
499,1,0,1166,,-43411.258904218674,-43411.22018313408,1
500,1,0,2475,,-43411.258904218674,-43411.22018313408,1
501,1,0,11002,,-43411.258904218674,-43411.22018313408,1
502,1,183,14535,,-43411.258904218674,-43411.22018313408,1
503,1,0,12818,,-43411.258904218674,-43411.22018313408,1
504,1,0,12633,,-43411.258904218674,-43411.22018313408,1
505,1,0,11425,,-43411.258904218674,-43411.22018313408,1
506,1,0,14814,,-43411.258904218674,-43411.22018313408,1
507,1,0,12760,,-43411.258904218674,-43411.22018313408,1
508,1,0,13610,,-43411.258904218674,-43411.22018313408,1
509,1,0,13467,,-43411.258904218674,-43411.22018313408,1
510,1,0,5199,,-43411.258904218674,-43411.22018313408,1
511,1,34,14983,,-43411.258904218674,-43411.22018313408,1
512,1,160,14621,,-43411.258904218674,-43411.22018313408,1
513,1,0,12744,,-43411.258904218674,-43411.22018313408,1
514,1,0,9981,,-43411.258904218674,-43411.22018313408,1
515,1,0,7813,,-43411.258904218674,-43411.22018313408,1
516,1,48,14950,,-43411.258904218674,-43411.22018313408,1
517,1,0,10188,,-43411.258904218674,-43411.22018313408,1
518,0,0,7737,,-43411.258904218674,-43411.22018313408,1
519,1,0,11550,,-43411.258904218674,-43411.22018313408,1
520,1,0,7356,,-43411.258904218674,-43411.22018313408,1
521,1,0,12324,,-43411.258904218674,-43411.22018313408,1
522,1,0,7777,,-43411.258904218674,-43411.22018313408,1
523,1,0,12020,,-43411.258904218674,-43411.22018313408,1
524,1,0,13311,,-43411.258904218674,-43411.22018313408,1
525,1,0,11959,,-43411.258904218674,-43411.22018313408,1
526,1,0,6061,,-43411.258904218674,-43411.22018313408,1
527,1,0,2853,,-43411.258904218674,-43411.22018313408,1
528,1,0,4242,,-43411.258904218674,-43411.22018313408,1
529,1,0,13857,,-43411.258904218674,-43411.22018313408,1
530,1,301,13145,,-43411.258904218674,-43411.22018313408,1
531,0,498,1732,,-43411.258904218674,-43411.22018313408,1
532,1,0,10499,,-43411.258904218674,-43411.22018313408,1
533,1,0,12841,,-43411.258904218674,-43411.22018313408,1
534,1,0,10974,,-43411.258904218674,-43411.22018313408,1
535,1,53,14943,,-43411.258904218674,-43411.22018313408,1
536,1,305,13023,,-43411.258904218674,-43411.22018313408,1
537,1,0,11786,,-43411.258904218674,-43411.22018313408,1
538,1,0,5861,,-43411.258904218674,-43411.22018313408,1
539,1,466,3339,,-43411.258904218674,-43411.22018313408,1
540,1,0,13202,,-43411.258904218674,-43411.22018313408,1
541,1,0,10338,,-43411.258904218674,-43411.22018313408,1
542,1,0,1833,,-43411.258904218674,-43411.22018313408,1
543,1,0,10189,,-43411.258904218674,-43411.22018313408,1
544,1,0,12018,,-43411.258904218674,-43411.22018313408,1
545,1,0,10445,,-43411.258904218674,-43411.22018313408,1
546,1,81,14870,,-43411.258904218674,-43411.22018313408,1
547,1,0,8198,,-43411.258904218674,-43411.22018313408,1
548,1,296,13238,,-43411.258904218674,-43411.22018313408,1
549,1,0,8166,,-43411.258904218674,-43411.22018313408,1
550,0,0,4769,,-43411.258904218674,-43411.22018313408,1
551,1,0,8035,,-43411.258904218674,-43411.22018313408,1
552,1,0,12500,,-43411.258904218674,-43411.22018313408,1
553,1,0,7553,,-43411.258904218674,-43411.22018313408,1
554,1,0,13807,,-43411.258904218674,-43411.22018313408,1
555,1,0,4716,,-43411.258904218674,-43411.22018313408,1
556,1,0,8776,,-43411.258904218674,-43411.22018313408,1
557,1,0,11320,,-43411.258904218674,-43411.22018313408,1
558,1,217,14375,,-43411.258904218674,-43411.22018313408,1
559,1,0,12803,,-43411.258904218674,-43411.22018313408,1
560,1,171,14581,,-43411.258904218674,-43411.22018313408,1
561,1,199,14465,,-43411.258904218674,-43411.22018313408,1
562,1,0,5807,,-43411.258904218674,-43411.22018313408,1
563,0,0,7021,,-43411.258904218674,-43411.22018313408,1
564,1,0,11456,,-43411.258904218674,-43411.22018313408,1
565,1,0,4251,,-43411.258904218674,-43411.22018313408,1
566,1,328,12227,,-43411.258904218674,-43411.22018313408,1
567,0,0,9075,,-43411.258904218674,-43411.22018313408,1
568,1,0,9178,,-43411.258904218674,-43411.22018313408,1
569,1,0,9087,,-43411.258904218674,-43411.22018313408,1
570,1,0,10550,,-43411.258904218674,-43411.22018313408,1
571,1,277,13702,,-43411.258904218674,-43411.22018313408,1
572,1,0,13521,,-43411.258904218674,-43411.22018313408,1
573,1,0,4122,,-43411.258904218674,-43411.22018313408,1
574,1,0,14432,,-43411.258904218674,-43411.22018313408,1
575,1,96,14820,,-43411.258904218674,-43411.22018313408,1
576,1,65,14916,,-43411.258904218674,-43411.22018313408,1
577,0,0,3155,,-43411.258904218674,-43411.22018313408,1
578,1,0,13386,,-43411.258904218674,-43411.22018313408,1
579,1,0,8257,,-43411.258904218674,-43411.22018313408,1
580,1,0,8319,,-43411.258904218674,-43411.22018313408,1
581,1,0,8655,,-43411.258904218674,-43411.22018313408,1
582,1,0,12833,,-43411.258904218674,-43411.22018313408,1
583,1,121,14756,,-43411.258904218674,-43411.22018313408,1
584,1,0,3131,,-43411.258904218674,-43411.22018313408,1
585,1,0,9259,,-43411.258904218674,-43411.22018313408,1
586,0,0,3941,,-43411.258904218674,-43411.22018313408,1
587,1,0,10542,,-43411.258904218674,-43411.22018313408,1
588,1,0,13913,,-43411.258904218674,-43411.22018313408,1
589,1,0,12689,,-43411.258904218674,-43411.22018313408,1
590,1,0,12070,,-43411.258904218674,-43411.22018313408,1
591,1,0,5651,,-43411.258904218674,-43411.22018313408,1
592,1,251,14090,,-43411.258904218674,-43411.22018313408,1
593,1,0,13942,,-43411.258904218674,-43411.22018313408,1
594,1,123,14750,,-43411.258904218674,-43411.22018313408,1
595,1,0,6442,,-43411.258904218674,-43411.22018313408,1
596,1,0,8789,,-43411.258904218674,-43411.22018313408,1
597,1,0,1272,,-43411.258904218674,-43411.22018313408,1
598,1,0,9261,,-43411.258904218674,-43411.22018313408,1
599,1,0,14183,,-43411.258904218674,-43411.22018313408,1
600,1,0,9675,,-43411.258904218674,-43411.22018313408,1
601,1,0,12486,,-43411.258904218674,-43411.22018313408,1
602,1,0,10389,,-43411.258904218674,-43411.22018313408,1
603,1,0,12616,,-43411.258904218674,-43411.22018313408,1
604,1,293,13333,,-43411.258904218674,-43411.22018313408,1
605,1,0,13247,,-43411.258904218674,-43411.22018313408,1
606,1,0,9014,,-43411.258904218674,-43411.22018313408,1
607,0,0,3566,,-43411.258904218674,-43411.22018313408,1
608,1,0,9171,,-43411.258904218674,-43411.22018313408,1
609,1,0,13445,,-43411.258904218674,-43411.22018313408,1
610,1,214,14397,,-43411.258904218674,-43411.22018313408,1
611,1,0,6997,,-43411.258904218674,-43411.22018313408,1
612,1,0,12041,,-43411.258904218674,-43411.22018313408,1
613,1,257,14002,,-43411.258904218674,-43411.22018313408,1
614,1,0,9990,,-43411.258904218674,-43411.22018313408,1
615,1,0,4528,,-43411.258904218674,-43411.22018313408,1
616,1,230,14272,,-43411.258904218674,-43411.22018313408,1
617,0,0,3629,,-43411.258904218674,-43411.22018313408,1
618,1,0,9236,,-43411.258904218674,-43411.22018313408,1
619,1,0,11642,,-43411.258904218674,-43411.22018313408,1
620,1,0,2733,,-43411.258904218674,-43411.22018313408,1
621,1,351,11172,,-43411.258904218674,-43411.22018313408,1
622,1,0,12200,,-43411.258904218674,-43411.22018313408,1
623,1,0,10147,,-43411.258904218674,-43411.22018313408,1
624,1,0,14194,,-43411.258904218674,-43411.22018313408,1
625,1,0,13341,,-43411.258904218674,-43411.22018313408,1
626,1,302,13093,,-43411.258904218674,-43411.22018313408,1
627,1,83,14865,,-43411.258904218674,-43411.22018313408,1
628,1,0,4559,,-43411.258904218674,-43411.22018313408,1
629,0,0,8097,,-43411.258904218674,-43411.22018313408,1
630,0,0,4160,,-43411.258904218674,-43411.22018313408,1
631,1,0,5310,,-43411.258904218674,-43411.22018313408,1
632,1,0,14031,,-43411.258904218674,-43411.22018313408,1
633,1,0,8935,,-43411.258904218674,-43411.22018313408,1
634,1,0,8469,,-43411.258904218674,-43411.22018313408,1
635,1,0,10615,,-43411.258904218674,-43411.22018313408,1
636,1,0,12344,,-43411.258904218674,-43411.22018313408,1
637,1,0,1167,,-43411.258904218674,-43411.22018313408,1
638,1,0,6612,,-43411.258904218674,-43411.22018313408,1
639,1,0,5488,,-43411.258904218674,-43411.22018313408,1
640,0,0,4890,,-43411.258904218674,-43411.22018313408,1
641,0,0,10453,,-43411.258904218674,-43411.22018313408,1
642,1,0,2081,,-43411.258904218674,-43411.22018313408,1
643,1,286,13497,,-43411.258904218674,-43411.22018313408,1
644,1,0,11144,,-43411.258904218674,-43411.22018313408,1
645,1,0,10122,,-43411.258904218674,-43411.22018313408,1
646,1,0,3315,,-43411.258904218674,-43411.22018313408,1
647,0,0,10055,,-43411.258904218674,-43411.22018313408,1
648,1,0,13219,,-43411.258904218674,-43411.22018313408,1
649,1,279,13667,,-43411.258904218674,-43411.22018313408,1
650,1,0,10361,,-43411.258904218674,-43411.22018313408,1
651,1,0,9241,,-43411.258904218674,-43411.22018313408,1
652,1,0,9617,,-43411.258904218674,-43411.22018313408,1
653,1,0,4383,,-43411.258904218674,-43411.22018313408,1
654,1,3,15049,,-43411.258904218674,-43411.22018313408,1
655,1,0,10787,,-43411.258904218674,-43411.22018313408,1
656,1,151,14656,,-43411.258904218674,-43411.22018313408,1
657,1,0,8361,,-43411.258904218674,-43411.22018313408,1
658,1,0,9042,,-43411.258904218674,-43411.22018313408,1
659,1,0,13370,,-43411.258904218674,-43411.22018313408,1
660,1,0,9908,,-43411.258904218674,-43411.22018313408,1
661,0,0,5393,,-43411.258904218674,-43411.22018313408,1
662,1,0,11904,,-43411.258904218674,-43411.22018313408,1
663,1,0,10313,,-43411.258904218674,-43411.22018313408,1
664,1,0,7869,,-43411.258904218674,-43411.22018313408,1
665,1,0,7296,,-43411.258904218674,-43411.22018313408,1
666,1,0,12185,,-43411.258904218674,-43411.22018313408,1
667,1,0,12900,,-43411.258904218674,-43411.22018313408,1
668,1,0,10759,,-43411.258904218674,-43411.22018313408,1
669,1,0,7371,,-43411.258904218674,-43411.22018313408,1
670,1,0,10997,,-43411.258904218674,-43411.22018313408,1
671,0,0,8055,,-43411.258904218674,-43411.22018313408,1
672,0,0,2086,,-43411.258904218674,-43411.22018313408,1
673,1,33,14987,,-43411.258904218674,-43411.22018313408,1
674,0,0,1369,,-43411.258904218674,-43411.22018313408,1
675,0,0,1703,,-43411.258904218674,-43411.22018313408,1
676,1,0,13213,,-43411.258904218674,-43411.22018313408,1
677,0,0,8071,,-43411.258904218674,-43411.22018313408,1
678,1,0,2798,,-43411.258904218674,-43411.22018313408,1
679,1,0,5660,,-43411.258904218674,-43411.22018313408,1
680,0,467,3302,,-43411.258904218674,-43411.22018313408,1
681,1,0,13659,,-43411.258904218674,-43411.22018313408,1
682,1,0,7515,,-43411.258904218674,-43411.22018313408,1
683,0,0,5845,,-43411.258904218674,-43411.22018313408,1
684,1,0,6708,,-43411.258904218674,-43411.22018313408,1
685,0,0,8859,,-43411.258904218674,-43411.22018313408,1
686,1,72,14894,,-43411.258904218674,-43411.22018313408,1
687,0,0,2816,,-43411.258904218674,-43411.22018313408,1
688,0,0,9166,,-43411.258904218674,-43411.22018313408,1
689,1,0,5472,,-43411.258904218674,-43411.22018313408,1
690,1,0,6803,,-43411.258904218674,-43411.22018313408,1
691,1,227,14303,,-43411.258904218674,-43411.22018313408,1
692,0,0,2706,,-43411.258904218674,-43411.22018313408,1
693,1,0,11153,,-43411.258904218674,-43411.22018313408,1
694,1,0,13242,,-43411.258904218674,-43411.22018313408,1
695,1,256,14014,,-43411.258904218674,-43411.22018313408,1
696,1,0,4896,,-43411.258904218674,-43411.22018313408,1
697,0,0,3449,,-43411.258904218674,-43411.22018313408,1
698,1,0,13539,,-43411.258904218674,-43411.22018313408,1
699,1,0,8931,,-43411.258904218674,-43411.22018313408,1
700,1,0,12140,,-43411.258904218674,-43411.22018313408,1
701,1,300,13146,,-43411.258904218674,-43411.22018313408,1
702,1,0,12033,,-43411.258904218674,-43411.22018313408,1
703,1,0,2805,,-43411.258904218674,-43411.22018313408,1
704,1,0,9538,,-43411.258904218674,-43411.22018313408,1
705,1,0,12451,,-43411.258904218674,-43411.22018313408,1
706,1,0,8636,,-43411.258904218674,-43411.22018313408,1
707,1,0,11889,,-43411.258904218674,-43411.22018313408,1
708,1,0,4472,,-43411.258904218674,-43411.22018313408,1
709,1,0,14295,,-43411.258904218674,-43411.22018313408,1
710,0,0,2828,,-43411.258904218674,-43411.22018313408,1
711,1,0,10025,,-43411.258904218674,-43411.22018313408,1
712,1,0,12617,,-43411.258904218674,-43411.22018313408,1
713,1,0,7787,,-43411.258904218674,-43411.22018313408,1
714,1,0,4332,,-43411.258904218674,-43411.22018313408,1
715,1,0,9290,,-43411.258904218674,-43411.22018313408,1
716,1,0,11048,,-43411.258904218674,-43411.22018313408,1
717,1,0,9814,,-43411.258904218674,-43411.22018313408,1
718,1,0,8243,,-43411.258904218674,-43411.22018313408,1
719,0,0,5741,,-43411.258904218674,-43411.22018313408,1
720,1,0,7922,,-43411.258904218674,-43411.22018313408,1
721,1,0,13069,,-43411.258904218674,-43411.22018313408,1
722,1,0,11204,,-43411.258904218674,-43411.22018313408,1
723,1,0,12520,,-43411.258904218674,-43411.22018313408,1
724,1,0,11691,,-43411.258904218674,-43411.22018313408,1
725,0,0,4729,,-43411.258904218674,-43411.22018313408,1
726,1,0,12349,,-43411.258904218674,-43411.22018313408,1
727,1,0,6344,,-43411.258904218674,-43411.22018313408,1
728,1,0,8559,,-43411.258904218674,-43411.22018313408,1
729,1,205,14437,,-43411.258904218674,-43411.22018313408,1
730,1,0,9383,,-43411.258904218674,-43411.22018313408,1
731,0,0,5531,,-43411.258904218674,-43411.22018313408,1
732,1,0,13006,,-43411.258904218674,-43411.22018313408,1
733,1,0,11618,,-43411.258904218674,-43411.22018313408,1
734,1,0,3169,,-43411.258904218674,-43411.22018313408,1
735,0,0,8589,,-43411.258904218674,-43411.22018313408,1
736,1,0,6820,,-43411.258904218674,-43411.22018313408,1
737,1,0,9695,,-43411.258904218674,-43411.22018313408,1
738,1,0,13278,,-43411.258904218674,-43411.22018313408,1
739,0,0,4597,,-43411.258904218674,-43411.22018313408,1
740,1,0,8888,,-43411.258904218674,-43411.22018313408,1
741,1,0,14052,,-43411.258904218674,-43411.22018313408,1
742,1,0,4561,,-43411.258904218674,-43411.22018313408,1
743,1,0,9466,,-43411.258904218674,-43411.22018313408,1
744,1,0,8995,,-43411.258904218674,-43411.22018313408,1
745,1,0,11561,,-43411.258904218674,-43411.22018313408,1
746,1,0,8085,,-43411.258904218674,-43411.22018313408,1
747,1,0,13347,,-43411.258904218674,-43411.22018313408,1
748,1,0,12708,,-43411.258904218674,-43411.22018313408,1
749,0,0,5296,,-43411.258904218674,-43411.22018313408,1
750,1,0,13836,,-43411.258904218674,-43411.22018313408,1
751,0,519,1055,,-43411.258904218674,-43411.22018313408,1
752,1,0,12735,,-43411.258904218674,-43411.22018313408,1
753,1,0,7944,,-43411.258904218674,-43411.22018313408,1
754,1,231,14267,,-43411.258904218674,-43411.22018313408,1
755,1,0,9813,,-43411.258904218674,-43411.22018313408,1
756,1,0,11417,,-43411.258904218674,-43411.22018313408,1
757,1,0,13959,,-43411.258904218674,-43411.22018313408,1
758,1,0,13830,,-43411.258904218674,-43411.22018313408,1
759,1,0,4416,,-43411.258904218674,-43411.22018313408,1
760,1,0,10457,,-43411.258904218674,-43411.22018313408,1
761,1,0,5323,,-43411.258904218674,-43411.22018313408,1
762,1,0,7163,,-43411.258904218674,-43411.22018313408,1
763,1,0,7051,,-43411.258904218674,-43411.22018313408,1
764,1,0,12450,,-43411.258904218674,-43411.22018313408,1
765,1,0,12284,,-43411.258904218674,-43411.22018313408,1
766,1,0,7495,,-43411.258904218674,-43411.22018313408,1
767,0,0,8426,,-43411.258904218674,-43411.22018313408,1
768,1,0,10344,,-43411.258904218674,-43411.22018313408,1
769,1,0,12625,,-43411.258904218674,-43411.22018313408,1
770,0,0,7643,,-43411.258904218674,-43411.22018313408,1
771,0,0,8686,,-43411.258904218674,-43411.22018313408,1
772,1,307,12960,,-43411.258904218674,-43411.22018313408,1
773,1,0,6902,,-43411.258904218674,-43411.22018313408,1
774,1,0,7935,,-43411.258904218674,-43411.22018313408,1
775,0,483,2395,,-43411.258904218674,-43411.22018313408,1
776,0,0,10267,,-43411.258904218674,-43411.22018313408,1
777,1,0,13262,,-43411.258904218674,-43411.22018313408,1
778,1,69,14906,,-43411.258904218674,-43411.22018313408,1
779,1,87,14850,,-43411.258904218674,-43411.22018313408,1
780,1,0,11252,,-43411.258904218674,-43411.22018313408,1
781,1,0,13462,,-43411.258904218674,-43411.22018313408,1
782,1,0,11539,,-43411.258904218674,-43411.22018313408,1
783,1,0,13210,,-43411.258904218674,-43411.22018313408,1
784,1,0,814,,-43411.258904218674,-43411.22018313408,1
785,1,0,5317,,-43411.258904218674,-43411.22018313408,1
786,1,0,12724,,-43411.258904218674,-43411.22018313408,1
787,1,0,3262,,-43411.258904218674,-43411.22018313408,1
788,1,0,10560,,-43411.258904218674,-43411.22018313408,1
789,1,0,13832,,-43411.258904218674,-43411.22018313408,1
790,0,0,4387,,-43411.258904218674,-43411.22018313408,1
791,1,0,13789,,-43411.258904218674,-43411.22018313408,1
792,1,0,6211,,-43411.258904218674,-43411.22018313408,1
793,0,0,2844,,-43411.258904218674,-43411.22018313408,1
794,0,0,5274,,-43411.258904218674,-43411.22018313408,1
795,1,0,7069,,-43411.258904218674,-43411.22018313408,1
796,0,0,3198,,-43411.258904218674,-43411.22018313408,1
797,1,0,10961,,-43411.258904218674,-43411.22018313408,1
798,1,0,8803,,-43411.258904218674,-43411.22018313408,1
799,1,0,2498,,-43411.258904218674,-43411.22018313408,1
800,1,0,13169,,-43411.258904218674,-43411.22018313408,1
801,1,0,7201,,-43411.258904218674,-43411.22018313408,1
802,0,486,2241,,-43411.258904218674,-43411.22018313408,1
803,1,70,14901,,-43411.258904218674,-43411.22018313408,1
